station_index,station,history_type,history_span,future_type,future_horizon,spearman_distance_rho
8,Chengde,pm_only,recent24,weather,day3,-0.0053574898393724596
8,Chengde,pm_only,recent24,joint,day3,-0.01056099264024816
8,Chengde,pm_only,recent24,pm,full72,0.21099212274803064
8,Chengde,pm_only,recent24,weather,full72,0.08204614151153537
8,Chengde,pm_only,recent24,joint,full72,0.11799788949947237
8,Chengde,weather_only,recent24,pm,day1,0.10340098385024596
8,Chengde,weather_only,recent24,weather,day1,0.4244467316116829
8,Chengde,weather_only,recent24,joint,day1,0.4080575655143913
8,Chengde,weather_only,recent24,pm,day3,-0.029848202962050742
8,Chengde,weather_only,recent24,weather,day3,0.0564902076225519
8,Chengde,weather_only,recent24,joint,day3,0.04044801711200428
8,Chengde,weather_only,recent24,pm,full72,0.004290962572740643
8,Chengde,weather_only,recent24,weather,full72,0.2428659337164834
8,Chengde,weather_only,recent24,joint,full72,0.22375521043880262
8,Chengde,joint,recent24,pm,day1,0.17892270873067717
8,Chengde,joint,recent24,weather,day1,0.4150165937541484
8,Chengde,joint,recent24,joint,day1,0.41939099234774807
8,Chengde,joint,recent24,pm,day3,-0.02259661164915291
8,Chengde,joint,recent24,weather,day3,0.05111710427927606
8,Chengde,joint,recent24,joint,day3,0.035663843915960974
8,Chengde,joint,recent24,pm,full72,0.054367462591865645
8,Chengde,joint,recent24,weather,full72,0.2367050136762534
8,Chengde,joint,recent24,joint,full72,0.22907849126962282
8,Chengde,pm_only,full72,pm,day1,0.20543977235994307
8,Chengde,pm_only,full72,weather,day1,0.08486171721542932
8,Chengde,pm_only,full72,joint,day1,0.12427779106944777
8,Chengde,pm_only,full72,pm,day3,-0.006672712668178167
8,Chengde,pm_only,full72,weather,day3,-0.051017418754354685
8,Chengde,pm_only,full72,joint,day3,-0.05228888207222051
8,Chengde,pm_only,full72,pm,full72,0.12108301377075344
8,Chengde,pm_only,full72,weather,full72,0.023634842908710728
8,Chengde,pm_only,full72,joint,full72,0.045431231357807834
8,Chengde,weather_only,full72,pm,day1,-0.015927579981894993
8,Chengde,weather_only,full72,weather,day1,0.2782708655677164
8,Chengde,weather_only,full72,joint,day1,0.24664644466161115
8,Chengde,weather_only,full72,pm,day3,-0.05585554096388523
8,Chengde,weather_only,full72,weather,day3,0.01575416943854236
8,Chengde,weather_only,full72,joint,day3,-0.0011823332955833237
8,Chengde,weather_only,full72,pm,full72,-0.07113458528364631
8,Chengde,weather_only,full72,weather,full72,0.14294554023638506
8,Chengde,weather_only,full72,joint,full72,0.11353058838264708
8,Chengde,joint,full72,pm,day1,0.02139000684750171
8,Chengde,joint,full72,weather,day1,0.2694708403677101
8,Chengde,joint,full72,joint,day1,0.24782077095519273
8,Chengde,joint,full72,pm,day3,-0.05260755115188778
8,Chengde,joint,full72,weather,day3,0.005849671462417865
8,Chengde,joint,full72,joint,day3,-0.010030253507563376
8,Chengde,joint,full72,pm,full72,-0.043129471782367944
8,Chengde,joint,full72,weather,full72,0.13421862505465623
8,Chengde,joint,full72,joint,full72,0.1115344583836146
9,Langfang,pm_only,recent24,pm,day1,0.3702264490566123
9,Langfang,pm_only,recent24,weather,day1,0.06641349010337252
9,Langfang,pm_only,recent24,joint,day1,0.14159432789858195
9,Langfang,pm_only,recent24,pm,day3,0.14417277004319248
9,Langfang,pm_only,recent24,weather,day3,-0.03453130013282503
9,Langfang,pm_only,recent24,joint,day3,0.0024508236127059034
9,Langfang,pm_only,recent24,pm,full72,0.30781639695409924
9,Langfang,pm_only,recent24,weather,full72,-0.0012458538114634527
9,Langfang,pm_only,recent24,joint,full72,0.0612422148105537
9,Langfang,weather_only,recent24,pm,day1,0.08802733750683438
9,Langfang,weather_only,recent24,weather,day1,0.4167774756943689
9,Langfang,weather_only,recent24,joint,day1,0.3967567096891774
9,Langfang,weather_only,recent24,pm,day3,-0.03098421924605481
9,Langfang,weather_only,recent24,weather,day3,0.07170099292524823
9,Langfang,weather_only,recent24,joint,day3,0.056846934711733674
9,Langfang,weather_only,recent24,pm,full72,-0.02344452736113184
9,Langfang,weather_only,recent24,weather,full72,0.25341065135266283
9,Langfang,weather_only,recent24,joint,full72,0.22954913138728286
9,Langfang,joint,recent24,pm,day1,0.16284479571119892
9,Langfang,joint,recent24,weather,day1,0.39672813018203257
9,Langfang,joint,recent24,joint,day1,0.3987950076987519
9,Langfang,joint,recent24,pm,day3,0.004429831107457777
9,Langfang,joint,recent24,weather,day3,0.055182241795560444
9,Langfang,joint,recent24,joint,day3,0.050562936640734156
9,Langfang,joint,recent24,pm,full72,0.046586119146529784
9,Langfang,joint,recent24,weather,full72,0.2310780052695013
9,Langfang,joint,recent24,joint,full72,0.22535053433763358
9,Langfang,pm_only,full72,pm,day1,0.2751720252930063
9,Langfang,pm_only,full72,weather,day1,0.02095213723803431
9,Langfang,pm_only,full72,joint,day1,0.08263268965817241
9,Langfang,pm_only,full72,pm,day3,0.17960954390238595
9,Langfang,pm_only,full72,weather,day3,-0.0612296568074142
9,Langfang,pm_only,full72,joint,day3,-0.01831179907794977
9,Langfang,pm_only,full72,pm,full72,0.291005168251292
9,Langfang,pm_only,full72,weather,full72,-0.046637743159435786
9,Langfang,pm_only,full72,joint,full72,0.01669324017331004
9,Langfang,weather_only,full72,pm,day1,0.00027504006876001715
9,Langfang,weather_only,full72,weather,day1,0.2558260569565142
9,Langfang,weather_only,full72,joint,day1,0.23124257331064332
9,Langfang,weather_only,full72,pm,day3,-0.07463418515854628
9,Langfang,weather_only,full72,weather,day3,0.03454163213540803
9,Langfang,weather_only,full72,joint,day3,0.010936700734175183
9,Langfang,weather_only,full72,pm,full72,-0.10665798416449605
9,Langfang,weather_only,full72,weather,full72,0.14007536601884152
9,Langfang,weather_only,full72,joint,full72,0.1067462096865524
9,Langfang,joint,full72,pm,day1,0.05446207211551802
9,Langfang,joint,full72,weather,day1,0.24009239852309963
9,Langfang,joint,full72,joint,day1,0.2306045886511471
9,Langfang,joint,full72,pm,day3,-0.03208635202158801
9,Langfang,joint,full72,weather,day3,0.013933461483365368
9,Langfang,joint,full72,joint,day3,0.0016669159167289791
9,Langfang,joint,full72,pm,full72,-0.04073237968309492
9,Langfang,joint,full72,weather,full72,0.11702553225638304
9,Langfang,joint,full72,joint,full72,0.0994131368532842
10,Cangzhou,pm_only,recent24,pm,day1,0.37624340656085165
10,Cangzhou,pm_only,recent24,weather,day1,0.07201533900383475
10,Cangzhou,pm_only,recent24,joint,day1,0.15758227239556807
10,Cangzhou,pm_only,recent24,pm,day3,0.05013510053377513
10,Cangzhou,pm_only,recent24,weather,day3,-0.013633651908412979
10,Cangzhou,pm_only,recent24,joint,day3,-0.0012247908061977016
10,Cangzhou,pm_only,recent24,pm,full72,0.24357044489261123
10,Cangzhou,pm_only,recent24,weather,full72,0.03031014007753502
10,Cangzhou,pm_only,recent24,joint,full72,0.07833290408322602
10,Cangzhou,weather_only,recent24,pm,day1,0.09827372756843188
10,Cangzhou,weather_only,recent24,weather,day1,0.389975795993949
10,Cangzhou,weather_only,recent24,joint,day1,0.374318996079749
10,Cangzhou,weather_only,recent24,pm,day3,-0.0005578816394704099
10,Cangzhou,weather_only,recent24,weather,day3,0.07854928963732241
10,Cangzhou,weather_only,recent24,joint,day3,0.07292386673096668
10,Cangzhou,weather_only,recent24,pm,full72,0.03451115512778878
10,Cangzhou,weather_only,recent24,weather,full72,0.22221018755254687
10,Cangzhou,weather_only,recent24,joint,full72,0.2106749551687388
10,Cangzhou,joint,recent24,pm,day1,0.1810376672594168
10,Cangzhou,joint,recent24,weather,day1,0.36850684262671063
10,Cangzhou,joint,recent24,joint,day1,0.3796792114198029
10,Cangzhou,joint,recent24,pm,day3,0.017805992951498237
10,Cangzhou,joint,recent24,weather,day3,0.0686496891624223
10,Cangzhou,joint,recent24,joint,day3,0.06755797538949385
10,Cangzhou,joint,recent24,pm,full72,0.09539738384934596
10,Cangzhou,joint,recent24,weather,full72,0.21045131561282893
10,Cangzhou,joint,recent24,joint,full72,0.2138891484722871
10,Cangzhou,pm_only,full72,pm,day1,0.2695815568953892
10,Cangzhou,pm_only,full72,weather,day1,0.07748908037227008
10,Cangzhou,pm_only,full72,joint,day1,0.14151798987949746
10,Cangzhou,pm_only,full72,pm,day3,0.09827613656903414
10,Cangzhou,pm_only,full72,weather,day3,-0.0288356892089223
10,Cangzhou,pm_only,full72,joint,day3,-0.009012360753090188
10,Cangzhou,pm_only,full72,pm,full72,0.24724999981249993
10,Cangzhou,pm_only,full72,weather,full72,0.01584308496077124
10,Cangzhou,pm_only,full72,joint,full72,0.06308227577056894
10,Cangzhou,weather_only,full72,pm,day1,0.015057228764307191
10,Cangzhou,weather_only,full72,weather,day1,0.24848671262167812
10,Cangzhou,weather_only,full72,joint,day1,0.23054510763627692
10,Cangzhou,weather_only,full72,pm,day3,-0.03213546053386513
10,Cangzhou,weather_only,full72,weather,day3,0.0689489212372303
10,Cangzhou,weather_only,full72,joint,day3,0.055440162360040596
10,Cangzhou,weather_only,full72,pm,full72,-0.040596574149143534
10,Cangzhou,weather_only,full72,weather,full72,0.14861117215279304
10,Cangzhou,weather_only,full72,joint,full72,0.1302444835611209
10,Cangzhou,joint,full72,pm,day1,0.06573536843384212
10,Cangzhou,joint,full72,weather,day1,0.24339089934772484
10,Cangzhou,joint,full72,joint,day1,0.23973317093329272
10,Cangzhou,joint,full72,pm,day3,-0.011415040353760088
10,Cangzhou,joint,full72,weather,day3,0.054714708178677046
10,Cangzhou,joint,full72,joint,day3,0.04655817113954278
10,Cangzhou,joint,full72,pm,full72,0.009828084957021239
10,Cangzhou,joint,full72,weather,full72,0.13783757545939385
10,Cangzhou,joint,full72,joint,full72,0.13074942718735677
11,Hengshui,pm_only,recent24,pm,day1,0.33408720252180063
11,Hengshui,pm_only,recent24,weather,day1,0.024407634101908524
11,Hengshui,pm_only,recent24,joint,day1,0.10710961627740405
11,Hengshui,pm_only,recent24,pm,day3,0.02233312008328002
11,Hengshui,pm_only,recent24,weather,day3,-0.021881175970293994
11,Hengshui,pm_only,recent24,joint,day3,-0.01935220083805021
11,Hengshui,pm_only,recent24,pm,full72,0.2064230196057549
11,Hengshui,pm_only,recent24,weather,full72,0.00790813247703312
11,Hengshui,pm_only,recent24,joint,full72,0.047760833940208476
11,Hengshui,weather_only,recent24,pm,day1,0.07848874812218704
11,Hengshui,weather_only,recent24,weather,day1,0.39222835705708925
11,Hengshui,weather_only,recent24,joint,day1,0.37300369825092455
11,Hengshui,weather_only,recent24,pm,day3,-0.03265783416445854
11,Hengshui,weather_only,recent24,weather,day3,0.06040735360183841
11,Hengshui,weather_only,recent24,joint,day3,0.04859302064825516
11,Hengshui,weather_only,recent24,pm,full72,0.01738815584703896
11,Hengshui,weather_only,recent24,weather,full72,0.2162115900528975
11,Hengshui,weather_only,recent24,joint,full72,0.197939819984955
11,Hengshui,joint,recent24,pm,day1,0.14861187865296965
11,Hengshui,joint,recent24,weather,day1,0.3696147189036797
11,Hengshui,joint,recent24,joint,day1,0.3735075513768878
11,Hengshui,joint,recent24,pm,day3,-0.02079691419922855
11,Hengshui,joint,recent24,weather,day3,0.05329288782322196
11,Hengshui,joint,recent24,joint,day3,0.04426910306727577
11,Hengshui,joint,recent24,pm,full72,0.06512395178098794
11,Hengshui,joint,recent24,weather,full72,0.20359924489981118
11,Hengshui,joint,recent24,joint,full72,0.19795912948978237
11,Hengshui,pm_only,full72,pm,day1,0.2278008104502026
11,Hengshui,pm_only,full72,weather,day1,0.026494439123609784
11,Hengshui,pm_only,full72,joint,day1,0.08212262953065737
11,Hengshui,pm_only,full72,pm,day3,0.07478885769721441
11,Hengshui,pm_only,full72,weather,day3,-0.05612869103217276
11,Hengshui,pm_only,full72,joint,day3,-0.043662957415739355
11,Hengshui,pm_only,full72,pm,full72,0.18998244099561024
11,Hengshui,pm_only,full72,weather,full72,-0.03128095682023921
11,Hengshui,pm_only,full72,joint,full72,0.0032575463143865785
11,Hengshui,weather_only,full72,pm,day1,0.015498108874527216
11,Hengshui,weather_only,full72,weather,day1,0.2403217275804319
11,Hengshui,weather_only,full72,joint,day1,0.21673128318282078
11,Hengshui,weather_only,full72,pm,day3,-0.04589999347499837
11,Hengshui,weather_only,full72,weather,day3,0.06457816764454191
11,Hengshui,weather_only,full72,joint,day3,0.05006315301578825
11,Hengshui,weather_only,full72,pm,full72,-0.03781853745463436
11,Hengshui,weather_only,full72,weather,full72,0.13920167430041858
11,Hengshui,weather_only,full72,joint,full72,0.11469186317296577
11,Hengshui,joint,full72,pm,day1,0.05391107547776886
11,Hengshui,joint,full72,weather,day1,0.2285185216296304
11,Hengshui,joint,full72,joint,day1,0.21729186332296582
11,Hengshui,joint,full72,pm,day3,-0.02814654403663601
11,Hengshui,joint,full72,weather,day3,0.046434596608649154
11,Hengshui,joint,full72,joint,day3,0.036670971167742795
11,Hengshui,joint,full72,pm,full72,-0.0027972801993200497
11,Hengshui,joint,full72,weather,full72,0.12080564720141179
11,Hengshui,joint,full72,joint,full72,0.10583369345842336
12,Xingtai,pm_only,recent24,pm,day1,0.3705968516492129
12,Xingtai,pm_only,recent24,weather,day1,0.017421119855279964
12,Xingtai,pm_only,recent24,joint,day1,0.11158466939616735
12,Xingtai,pm_only,recent24,pm,day3,-0.021209015302253824
12,Xingtai,pm_only,recent24,weather,day3,-0.02301981425495356
12,Xingtai,pm_only,recent24,joint,day3,-0.03035513708878427
12,Xingtai,pm_only,recent24,pm,full72,0.18579010644752658
12,Xingtai,pm_only,recent24,weather,full72,-0.026215055053763762
12,Xingtai,pm_only,recent24,joint,full72,0.01892117873029468
12,Xingtai,weather_only,recent24,pm,day1,0.1781107885276971
12,Xingtai,weather_only,recent24,weather,day1,0.39515254028813507
12,Xingtai,weather_only,recent24,joint,day1,0.4015129813782453
12,Xingtai,weather_only,recent24,pm,day3,-0.03778882844720711
12,Xingtai,weather_only,recent24,weather,day3,0.034650584662646165
12,Xingtai,weather_only,recent24,joint,day3,0.019009828752457186
12,Xingtai,weather_only,recent24,pm,full72,0.0647891771972943
12,Xingtai,weather_only,recent24,weather,full72,0.21229674957418737
12,Xingtai,weather_only,recent24,joint,full72,0.20906925576731397
12,Xingtai,joint,recent24,pm,day1,0.2623083565770891
12,Xingtai,joint,recent24,weather,day1,0.37072143868035967
12,Xingtai,joint,recent24,joint,day1,0.40600411900102973
12,Xingtai,joint,recent24,pm,day3,-0.036483991620997906
12,Xingtai,joint,recent24,weather,day3,0.031309908327477085
12,Xingtai,joint,recent24,joint,day3,0.015529005882251468
12,Xingtai,joint,recent24,pm,full72,0.11476553569138391
12,Xingtai,joint,recent24,weather,full72,0.19790302497575624
12,Xingtai,joint,recent24,joint,full72,0.2077358004339501
12,Xingtai,pm_only,full72,pm,day1,0.24455155163788792
12,Xingtai,pm_only,full72,weather,day1,0.022985171746292936
12,Xingtai,pm_only,full72,joint,day1,0.0875696543924136
12,Xingtai,pm_only,full72,pm,day3,0.0067969891992473
12,Xingtai,pm_only,full72,weather,day3,-0.06248134412033603
12,Xingtai,pm_only,full72,joint,day3,-0.059462771865692966
12,Xingtai,pm_only,full72,pm,full72,0.14367740091935022
12,Xingtai,pm_only,full72,weather,full72,-0.04448841512210378
12,Xingtai,pm_only,full72,joint,full72,-0.009961551990387998
12,Xingtai,weather_only,full72,pm,day1,0.11074761668690417
12,Xingtai,weather_only,full72,weather,day1,0.2535552993888248
12,Xingtai,weather_only,full72,joint,day1,0.2590840592710148
12,Xingtai,weather_only,full72,pm,day3,-0.06465613916403479
12,Xingtai,weather_only,full72,weather,day3,0.05414603103650775
12,Xingtai,weather_only,full72,joint,day3,0.035217640304410075
12,Xingtai,weather_only,full72,pm,full72,0.0003051090762772691
12,Xingtai,weather_only,full72,weather,full72,0.1618834904708726
12,Xingtai,weather_only,full72,joint,full72,0.15189758747439688
12,Xingtai,joint,full72,pm,day1,0.1561286460321615
12,Xingtai,joint,full72,weather,day1,0.2366791356697839
12,Xingtai,joint,full72,joint,day1,0.2588917607229402
12,Xingtai,joint,full72,pm,day3,-0.056500604125151024
12,Xingtai,joint,full72,weather,day3,0.03566259291564823
12,Xingtai,joint,full72,joint,day3,0.01975498843874711
12,Xingtai,joint,full72,pm,full72,0.03453035363258841
12,Xingtai,joint,full72,weather,full72,0.1385238016309504
12,Xingtai,joint,full72,joint,full72,0.13839566859891717
13,Taiyuan,pm_only,recent24,pm,day1,0.33122380230595055
13,Taiyuan,pm_only,recent24,weather,day1,0.0984395736098934
13,Taiyuan,pm_only,recent24,joint,day1,0.15566652741663187
13,Taiyuan,pm_only,recent24,pm,day3,0.02969288692322173
13,Taiyuan,pm_only,recent24,weather,day3,-0.07010012502503127
13,Taiyuan,pm_only,recent24,joint,day3,-0.05924086781021695
13,Taiyuan,pm_only,recent24,pm,full72,0.20648485712121428
13,Taiyuan,pm_only,recent24,weather,full72,0.0022843625710906425
13,Taiyuan,pm_only,recent24,joint,full72,0.03792303498075874
13,Taiyuan,weather_only,recent24,pm,day1,0.1943764295941074
13,Taiyuan,weather_only,recent24,weather,day1,0.4598539899634975
13,Taiyuan,weather_only,recent24,joint,day1,0.4630120832530208
13,Taiyuan,weather_only,recent24,pm,day3,0.0041910850477712615
13,Taiyuan,weather_only,recent24,weather,day3,0.10537732884433221
13,Taiyuan,weather_only,recent24,joint,day3,0.0968328332082083
13,Taiyuan,weather_only,recent24,pm,full72,0.0955491643872911
13,Taiyuan,weather_only,recent24,weather,full72,0.31815777603944395
13,Taiyuan,weather_only,recent24,joint,full72,0.31489296372324094
13,Taiyuan,joint,recent24,pm,day1,0.24878666319666579
13,Taiyuan,joint,recent24,weather,day1,0.4430128692532173
13,Taiyuan,joint,recent24,joint,day1,0.4600348165087041
13,Taiyuan,joint,recent24,pm,day3,0.009839771459942866
13,Taiyuan,joint,recent24,weather,day3,0.08953468788367196
13,Taiyuan,joint,recent24,joint,day3,0.08365088091272022
13,Taiyuan,joint,recent24,pm,full72,0.13287762621940655
13,Taiyuan,joint,recent24,weather,full72,0.2976363294090823
13,Taiyuan,joint,recent24,joint,full72,0.3027097626774407
13,Taiyuan,pm_only,full72,pm,day1,0.2240968055242014
13,Taiyuan,pm_only,full72,weather,day1,0.056989533747383435
13,Taiyuan,pm_only,full72,joint,day1,0.0948346452086613
13,Taiyuan,pm_only,full72,pm,day3,0.02206917251729313
13,Taiyuan,pm_only,full72,weather,day3,-0.06378945544736386
13,Taiyuan,pm_only,full72,joint,day3,-0.05857307214326803
13,Taiyuan,pm_only,full72,pm,full72,0.15332164133041032
13,Taiyuan,pm_only,full72,weather,full72,-0.012998025249506313
13,Taiyuan,pm_only,full72,joint,full72,0.013401982850495712
13,Taiyuan,weather_only,full72,pm,day1,0.12277078419269602
13,Taiyuan,weather_only,full72,weather,day1,0.3075562773890693
13,Taiyuan,weather_only,full72,joint,day1,0.31196843699210924
13,Taiyuan,weather_only,full72,pm,day3,-0.007465273866318466
13,Taiyuan,weather_only,full72,weather,day3,0.09050107812526953
13,Taiyuan,weather_only,full72,joint,day3,0.08051329262832316
13,Taiyuan,weather_only,full72,pm,full72,0.04404387951096987
13,Taiyuan,weather_only,full72,weather,full72,0.23145495836373958
13,Taiyuan,weather_only,full72,joint,full72,0.22731689982922493
13,Taiyuan,joint,full72,pm,day1,0.1621255260313815
13,Taiyuan,joint,full72,weather,day1,0.29602488950622236
